member_id,first_name,surname,sex,email,city,year,month,order_count,meals_count,monthly_budget,total_expense,balance,commission
73,Sohaib,Walls,M,Sohaib.Walls@gmail.com,Givatayim,2020,4,27,62,2680.25,600.0,-2080.25,189.12
76,Christina,Blankenship,F,Christina.Bl@walla.co.il,Herzelia,2020,4,23,65,3002.5,500.0,-2502.5,235.18
88,Anayah,Lee,F,Anayah.Lee@hotmail.com,Herzelia,2020,4,26,57,2440.18,1000.0,-1440.18,210.65
144,Willie,Cairns,M,Willie.Ca@hotmail.com,Herzelia,2020,4,31,58,2302.91,600.0,-1702.91,193.11
167,Milan,Brookes,F,Mi.Br@gmail.com,Givatayim,2020,4,31,73,3107.98,500.0,-2607.98,240.75
97,Gabriel,Bannister,M,Ga.Bannister@gmail.com,Tel Aviv,2020,4,24,61,2710.5,800.0,-1910.5,190.63
104,Blake,Dyer,F,Blake.Dy@gmail.com,Ramat Hasharon,2020,4,21,47,1972.12,1000.0,-972.12,147.34
71,Cecil,Hatfield,M,Ce.Ha@hotmail.com,Ramat Hasharon,2020,4,25,57,2490.27,500.0,-1990.27,198.67
21,Marlon,Day,M,Marlon.Day@gmail.com,Tel Aviv,2020,4,30,72,3415.26,600.0,-2815.26,247.39
31,Kaisha,Watkins,F,Kaisha.Watkins@walla.co.il,Ramat Gan,2020,4,29,75,3464.1,1000.0,-2464.1,243.34
14,Clarke,Ponce,M,Clarke.Ponce@walla.co.il,Ramat Gan,2020,4,35,90,4008.89,600.0,-3408.89,300.54
12,Glyn,Cooper,M,Gl.Co@hotmail.com,Ramat Hasharon,2020,4,16,29,1277.97,500.0,-777.97,105.99
187,Niyah,Whelan,M,Niyah.Whelan@yahoo.com,Ramat Hasharon,2020,4,27,53,2336.9,1000.0,-1336.9,185.78
94,Sayed,Irvine,M,Sayed.Ir@yahoo.com,Herzelia,2020,4,22,44,1980.83,600.0,-1380.83,148.01
138,Jiya,Raymond,F,Ji.Ra@hotmail.com,Givatayim,2020,4,26,55,2437.47,600.0,-1837.47,199.4
183,Elijah,Beech,M,Elijah.Be@hotmail.com,Tel Aviv,2020,4,33,67,2906.71,500.0,-2406.71,217.63
89,Jerry,Smith,F,Jerry.Sm@gmail.com,Givatayim,2020,4,20,49,2243.04,500.0,-1743.04,175.44
3,Jia,Delarosa,M,Jia.De@gmail.com,Herzelia,2020,4,27,59,2367.04,500.0,-1867.04,199.36
122,Ellena,Castro,F,El.Ca@yahoo.com,Herzelia,2020,4,19,37,1636.91,800.0,-836.91,133.13
108,Alexa,Stokes,F,Al.Stokes@yahoo.com,Tel Aviv,2020,4,20,39,1902.31,800.0,-1102.31,138.57
141,Chanel,Paine,F,Chanel.Paine@gmail.com,Ramat Gan,2020,4,28,52,2275.59,500.0,-1775.59,193.02
43,Simrah,Greig,F,Si.Greig@yahoo.com,Herzelia,2020,4,29,61,2578.97,600.0,-1978.97,200.66
42,Aahil,Redman,M,Aahil.Re@hotmail.com,Ramat Hasharon,2020,4,24,59,2579.52,1000.0,-1579.52,197.42
200,Diya,Myers,F,Diya.My@walla.co.il,Givatayim,2020,4,19,42,1776.07,600.0,-1176.07,140.61
139,Octavia,Hooper,F,Oc.Hooper@gmail.com,Ramat Gan,2020,4,21,50,2049.56,800.0,-1249.56,159.58
127,Tylor,Cochran,M,Ty.Cochran@gmail.com,Ramat Gan,2020,4,23,47,2293.22,800.0,-1493.22,173.02
38,Nathalie,Marshall,F,Na.Marshall@yahoo.com,Givatayim,2020,4,32,73,3395.46,600.0,-2795.46,253.36
17,Ellis,Coates,F,El.Co@gmail.com,Ramat Hasharon,2020,4,18,38,1639.01,500.0,-1139.01,119.62
107,Anton,Ray,M,Anton.Ray@yahoo.com,Givatayim,2020,4,27,68,3121.03,1000.0,-2121.03,263.37
4,Valentina,Ratcliffe,F,Va.Ratcliffe@gmail.com,Herzelia,2020,4,15,30,1428.72,600.0,-828.72,104.56
16,Sonia,Rosales,F,So.Ro@yahoo.com,Givatayim,2020,4,33,65,2967.02,500.0,-2467.02,217.97
95,Briony,Plummer,F,Br.Pl@yahoo.com,Herzelia,2020,4,22,45,1935.93,600.0,-1335.93,156.89
55,Yasir,Noel,M,Ya.Noel@walla.co.il,Givatayim,2020,4,29,66,2754.1,500.0,-2254.1,218.79
120,Bridget,Colley,F,Bridget.Co@gmail.com,Givatayim,2020,4,27,66,2904.15,800.0,-2104.15,232.04
179,Israel,Dunlap,M,Is.Du@walla.co.il,Ramat Gan,2020,4,25,63,2907.13,500.0,-2407.13,223.68
99,Osian,England,M,Os.England@hotmail.com,Herzelia,2020,4,23,50,2494.22,500.0,-1994.22,191.47
54,Cavan,Bates,M,Ca.Ba@walla.co.il,Ramat Hasharon,2020,4,21,46,2104.02,800.0,-1304.02,142.77
75,Bridie,Morales,F,Bridie.Morales@yahoo.com,Ramat Gan,2020,4,30,62,2878.42,800.0,-2078.42,223.93
125,Maheen,Marin,M,Maheen.Ma@hotmail.com,Herzelia,2020,4,28,68,2913.36,500.0,-2413.36,212.18
10,Mahad,Ware,M,Ma.Ware@walla.co.il,Givatayim,2020,4,28,66,3019.33,600.0,-2419.33,241.43
124,Imogen,Lynch,F,Im.Ly@hotmail.com,Ramat Hasharon,2020,4,15,32,1224.83,1000.0,-224.83,98.2
163,Aman,Mccoy,F,Aman.Mc@hotmail.com,Herzelia,2020,4,15,37,1594.31,500.0,-1094.31,106.78
189,Nelson,Esparza,M,Nelson.Esparza@yahoo.com,Herzelia,2020,4,45,105,4546.39,500.0,-4046.39,373.6
136,Shanay,Reyna,M,Sh.Reyna@yahoo.com,Givatayim,2020,4,28,61,2772.74,500.0,-2272.74,218.78
72,Nichole,Edge,F,Nichole.Edge@gmail.com,Givatayim,2020,4,23,47,2219.11,600.0,-1619.11,173.48
45,Jaime,Britton,M,Jaime.Britton@walla.co.il,Tel Aviv,2020,4,30,70,3066.27,800.0,-2266.27,224.41
49,Blane,Compton,M,Bl.Co@gmail.com,Ramat Hasharon,2020,4,26,59,2203.89,800.0,-1403.89,181.83
137,Terrence,Payne,M,Te.Pa@hotmail.com,Tel Aviv,2020,4,24,53,2488.34,800.0,-1688.34,205.57
175,Sadie,Waller,F,Sadie.Wa@gmail.com,Ramat Gan,2020,4,23,42,1740.05,1000.0,-740.05,128.48
154,Daanyal,Holding,M,Da.Ho@walla.co.il,Ramat Hasharon,2020,4,27,74,3298.01,1000.0,-2298.01,247.56
24,Amy-Louise,Mayo,F,Am.Mayo@gmail.com,Herzelia,2020,4,28,68,2958.15,500.0,-2458.15,218.08
157,Lynn,Mackie,F,Lynn.Ma@yahoo.com,Herzelia,2020,4,23,54,2402.55,1000.0,-1402.55,180.14
178,Jill,Frame,M,Jill.Fr@gmail.com,Tel Aviv,2020,4,25,53,2539.22,500.0,-2039.22,202.0
63,Lorena,Dunkley,M,Lo.Dunkley@walla.co.il,Givatayim,2020,4,31,77,3490.03,500.0,-2990.03,260.42
5,Stacie,Patel,F,St.Patel@hotmail.com,Ramat Hasharon,2020,4,20,46,2236.99,500.0,-1736.99,167.32
33,Elspeth,Zuniga,F,El.Zu@gmail.com,Ramat Hasharon,2020,4,27,52,2175.48,500.0,-1675.48,153.08
85,Milly,Cash,F,Mi.Cash@gmail.com,Ramat Gan,2020,4,25,50,2127.2,600.0,-1527.2,156.65
9,Maison,Watt,M,Maison.Watt@gmail.com,Ramat Gan,2020,4,21,50,2251.68,500.0,-1751.68,164.55
28,Cassidy,Villa,F,Cassidy.Villa@walla.co.il,Tel Aviv,2020,4,24,44,1987.63,600.0,-1387.63,153.89
170,Acacia,Slater,F,Ac.Slater@walla.co.il,Tel Aviv,2020,4,30,60,2578.49,500.0,-2078.49,186.58
91,Leo,Walton,M,Leo.Walton@hotmail.com,Givatayim,2020,4,19,47,2248.74,1000.0,-1248.74,184.33
118,Amar,Hewitt,M,Amar.He@gmail.com,Herzelia,2020,4,34,70,3136.49,600.0,-2536.49,266.91
164,Danyal,Brennan,M,Da.Brennan@gmail.com,Ramat Hasharon,2020,4,25,59,2746.27,500.0,-2246.27,201.67
156,Amara,Shelton,M,Am.Sh@yahoo.com,Givatayim,2020,4,17,42,2045.05,600.0,-1445.05,168.99
129,Bobbie,Cochran,F,Bo.Cochran@gmail.com,Herzelia,2020,4,23,52,2382.11,800.0,-1582.11,185.41
119,Steffan,Mata,M,St.Ma@walla.co.il,Ramat Gan,2020,4,28,67,2970.3,500.0,-2470.3,231.14
30,Anisah,Downs,F,An.Do@yahoo.com,Ramat Hasharon,2020,4,30,64,2759.68,1000.0,-1759.68,210.14
74,Lani,O'Reilly,M,Lani.O@walla.co.il,Herzelia,2020,4,22,55,2452.93,600.0,-1852.93,176.48
197,Natalia,Daniel,F,Natalia.Da@gmail.com,Herzelia,2020,4,29,70,2895.32,500.0,-2395.32,206.46
111,Barbara,Hayward,F,Barbara.Ha@hotmail.com,Ramat Gan,2020,4,33,72,3419.95,800.0,-2619.95,266.24
182,Micah,Tucker,M,Mi.Tu@yahoo.com,Ramat Gan,2020,4,24,51,2510.28,800.0,-1710.28,201.24
80,Sioned,Russell,F,Sioned.Russell@walla.co.il,Ramat Hasharon,2020,4,22,50,2161.42,1000.0,-1161.42,174.72
188,Darlene,Perry,F,Da.Perry@hotmail.com,Ramat Gan,2020,4,28,48,2204.3,800.0,-1404.3,171.35
26,Estelle,Doherty,F,Estelle.Do@hotmail.com,Herzelia,2020,4,27,71,3028.35,1000.0,-2028.35,232.25
29,Madison,Sanchez,F,Madison.Sanchez@hotmail.com,Ramat Hasharon,2020,4,19,41,1658.25,800.0,-858.25,107.43
6,Fallon,Case,M,Fa.Case@walla.co.il,Ramat Hasharon,2020,4,36,96,4367.96,600.0,-3767.96,356.2
103,Gregor,Bishop,M,Gr.Bishop@hotmail.com,Givatayim,2020,4,19,41,1926.28,800.0,-1126.28,146.82
172,Frances,Major,M,Fr.Major@gmail.com,Givatayim,2020,4,26,57,2394.47,600.0,-1794.47,184.51
149,Zoey,Hendricks,F,Zoey.He@hotmail.com,Herzelia,2020,4,25,58,2796.77,600.0,-2196.77,211.6
109,Simon,Mccormick,M,Si.Mc@walla.co.il,Herzelia,2020,4,17,42,1770.91,800.0,-970.91,147.46
83,Tony,Francis,M,To.Francis@gmail.com,Givatayim,2020,4,29,61,2849.13,600.0,-2249.13,218.6
112,Faith,Owen,F,Fa.Ow@yahoo.com,Ramat Hasharon,2020,4,32,85,3872.33,1000.0,-2872.33,308.87
93,Alexandru,Holmes,M,Al.Ho@hotmail.com,Givatayim,2020,4,24,58,2684.61,600.0,-2084.61,192.89
87,Mason,Booth,M,Ma.Bo@yahoo.com,Ramat Gan,2020,4,28,69,3159.22,600.0,-2559.22,239.7
105,Bonita,Benton,F,Bo.Benton@hotmail.com,Tel Aviv,2020,4,25,52,2180.62,1000.0,-1180.62,173.02
25,Safwan,Flowers,M,Sa.Flowers@hotmail.com,Tel Aviv,2020,4,17,31,1302.25,600.0,-702.25,97.48
1,Ollie,Kinney,M,Ol.Kinney@walla.co.il,Herzelia,2020,4,20,41,1702.69,1000.0,-702.69,129.51
81,Daniel,Calderon,M,Daniel.Ca@walla.co.il,Givatayim,2020,4,23,57,2419.5,500.0,-1919.5,184.69
158,Kristi,Faulkner,M,Kr.Fa@walla.co.il,Givatayim,2020,4,26,66,2712.0,1000.0,-1712.0,182.74
64,Jody,Horn,F,Jo.Ho@walla.co.il,Ramat Gan,2020,4,22,53,2491.22,600.0,-1891.22,198.49
35,Ines,Lott,M,Ines.Lo@hotmail.com,Givatayim,2020,4,20,43,1829.71,1000.0,-829.71,132.46
131,Jun,Barnard,M,Ju.Ba@hotmail.com,Ramat Hasharon,2020,4,26,51,2365.32,1000.0,-1365.32,201.8
106,Simeon,Guevara,M,Simeon.Gu@walla.co.il,Ramat Hasharon,2020,4,14,27,1353.58,1000.0,-353.58,99.66
135,Cynthia,Frye,F,Cy.Fr@walla.co.il,Ramat Gan,2020,4,25,57,2612.19,1000.0,-1612.19,196.97
8,Jadine,Holt,F,Ja.Holt@yahoo.com,Givatayim,2020,4,18,40,1779.52,600.0,-1179.52,131.27
181,Armaan,Weston,M,Ar.Weston@hotmail.com,Tel Aviv,2020,4,24,53,2424.93,600.0,-1824.93,172.63
79,Danny,Ortiz,M,Danny.Or@hotmail.com,Ramat Hasharon,2020,4,26,66,2719.25,600.0,-2119.25,183.43
102,Wren,Arnold,F,Wren.Arnold@yahoo.com,Ramat Hasharon,2020,4,31,70,3038.71,1000.0,-2038.71,219.09
159,Kaden,Oneal,M,Ka.Oneal@walla.co.il,Ramat Hasharon,2020,4,25,60,2563.28,800.0,-1763.28,215.63
65,Carmen,Calvert,F,Carmen.Ca@hotmail.com,Tel Aviv,2020,4,29,71,3364.88,1000.0,-2364.88,262.86
110,Danyl,Martins,M,Da.Martins@yahoo.com,Givatayim,2020,4,21,59,2854.99,800.0,-2054.99,219.81
114,Matthias,Norton,M,Matthias.No@yahoo.com,Givatayim,2020,4,22,48,2308.89,1000.0,-1308.89,188.71
98,Amina,Hogan,F,Am.Ho@yahoo.com,Givatayim,2020,4,29,67,2967.3,800.0,-2167.3,240.35
44,Evie,Berg,F,Ev.Be@gmail.com,Herzelia,2020,4,23,43,2046.35,600.0,-1446.35,151.57
41,Hadi,Gardiner,M,Hadi.Ga@hotmail.com,Herzelia,2020,4,27,58,2745.72,500.0,-2245.72,212.37
66,Kamron,Goodwin,M,Ka.Goodwin@hotmail.com,Ramat Hasharon,2020,4,22,52,2317.85,800.0,-1517.85,186.75
60,Bryson,Lynch,M,Bryson.Ly@hotmail.com,Tel Aviv,2020,4,29,64,2696.67,800.0,-1896.67,194.53
39,Alyx,Conway,M,Alyx.Conway@walla.co.il,Tel Aviv,2020,4,25,61,2764.61,800.0,-1964.61,199.52
32,Fox,Hunt,M,Fox.Hu@walla.co.il,Herzelia,2020,4,26,60,2675.38,500.0,-2175.38,218.1
165,Frankie,Huff,F,Frankie.Huff@walla.co.il,Ramat Hasharon,2020,4,29,74,3262.71,1000.0,-2262.71,247.42
70,Ari,Barr,M,Ar.Barr@yahoo.com,Ramat Hasharon,2020,4,15,27,1325.58,500.0,-825.58,103.7
121,Princess,Timms,F,Pr.Ti@gmail.com,Tel Aviv,2020,4,25,54,2408.38,800.0,-1608.38,191.62
101,Yaqub,Reese,M,Ya.Reese@gmail.com,Tel Aviv,2020,4,20,43,1982.06,500.0,-1482.06,133.11
180,Bilaal,Berry,M,Bilaal.Berry@yahoo.com,Ramat Gan,2020,4,33,78,3622.52,1000.0,-2622.52,286.45
148,Nora,Xiong,M,Nora.Xiong@walla.co.il,Herzelia,2020,4,31,70,3197.23,1000.0,-2197.23,253.12
155,Axl,Bull,M,Axl.Bull@walla.co.il,Ramat Hasharon,2020,4,19,42,1853.44,600.0,-1253.44,143.38
116,Tess,Dorsey,F,Tess.Dorsey@yahoo.com,Ramat Hasharon,2020,4,18,43,1853.1,500.0,-1353.1,138.33
13,Jed,Fuentes,M,Je.Fu@hotmail.com,Givatayim,2020,4,20,49,2016.72,1000.0,-1016.72,157.4
123,Romy,Neal,F,Romy.Neal@walla.co.il,Tel Aviv,2020,4,17,39,1652.63,600.0,-1052.63,116.15
20,Adelina,Ashley,F,Ad.As@hotmail.com,Herzelia,2020,4,29,63,2932.2,800.0,-2132.2,241.58
194,Shannon,Harwood,F,Shannon.Ha@walla.co.il,Givatayim,2020,4,29,69,3234.59,800.0,-2434.59,256.05
184,Farah,Sutton,F,Farah.Sutton@yahoo.com,Tel Aviv,2020,4,17,35,1489.94,500.0,-989.94,110.17
151,Arisha,Irving,F,Ar.Irving@walla.co.il,Ramat Hasharon,2020,4,19,45,2181.52,500.0,-1681.52,163.29
168,Manveer,Knight,F,Manveer.Kn@hotmail.com,Herzelia,2020,4,29,64,2705.95,800.0,-1905.95,211.29
52,Franklyn,Findlay,M,Franklyn.Findlay@yahoo.com,Tel Aviv,2020,4,28,61,3065.83,800.0,-2265.83,258.74
92,Sofia,Calhoun,F,So.Calhoun@walla.co.il,Ramat Gan,2020,4,24,49,2270.75,500.0,-1770.75,170.56
40,Mairead,Acevedo,F,Ma.Acevedo@walla.co.il,Herzelia,2020,4,29,70,3031.16,600.0,-2431.16,247.27
61,Kiki,Schneider,F,Kiki.Sc@hotmail.com,Herzelia,2020,4,28,65,3051.89,600.0,-2451.89,231.54
166,Luka,Holder,F,Luka.Ho@yahoo.com,Givatayim,2020,4,20,38,1717.82,500.0,-1217.82,137.92
134,Brandi,Travis,F,Brandi.Travis@hotmail.com,Tel Aviv,2020,4,31,67,3216.34,600.0,-2616.34,236.48
23,Isla-Rose,Heaton,F,Isla-Rose.He@gmail.com,Ramat Hasharon,2020,4,23,63,2867.98,800.0,-2067.98,211.34
186,Ariya,Armstrong,F,Ariya.Armstrong@gmail.com,Givatayim,2020,4,27,52,2489.17,600.0,-1889.17,200.42
152,Keir,Broughton,F,Ke.Broughton@hotmail.com,Givatayim,2020,4,18,38,1715.16,600.0,-1115.16,125.41
36,Sarah,Crossley,F,Sarah.Cr@hotmail.com,Tel Aviv,2020,4,27,59,2517.12,600.0,-1917.12,184.17
171,Hanna,Shelton,F,Hanna.Shelton@walla.co.il,Givatayim,2020,4,26,59,2781.7,600.0,-2181.7,209.39
56,Kyra,Mccann,F,Ky.Mc@walla.co.il,Tel Aviv,2020,4,16,39,1677.6,500.0,-1177.6,118.29
90,Joss,Brandt,F,Joss.Brandt@walla.co.il,Tel Aviv,2020,4,21,56,2495.08,800.0,-1695.08,172.7
34,Leoni,Lindsay,F,Leoni.Lindsay@yahoo.com,Ramat Gan,2020,4,27,71,3324.13,800.0,-2524.13,254.72
46,Mariyah,Green,F,Ma.Green@walla.co.il,Herzelia,2020,4,28,59,2427.74,1000.0,-1427.74,184.13
173,Renzo,Henderson,M,Re.Henderson@walla.co.il,Ramat Gan,2020,4,24,59,2485.06,1000.0,-1485.06,184.03
15,Krystal,Bridges,F,Krystal.Bridges@hotmail.com,Herzelia,2020,4,25,56,2449.6,500.0,-1949.6,182.32
57,Kya,Melton,M,Kya.Me@gmail.com,Herzelia,2020,4,28,56,2401.58,500.0,-1901.58,201.6
190,Kristina,Hutchinson,F,Kr.Hutchinson@yahoo.com,Ramat Gan,2020,4,20,39,1663.09,1000.0,-663.09,126.71
146,Tiya,Warren,F,Tiya.Warren@gmail.com,Tel Aviv,2020,4,21,42,1884.97,600.0,-1284.97,135.02
11,Louisa,Grant,F,Lo.Gr@gmail.com,Ramat Gan,2020,4,31,74,3413.86,600.0,-2813.86,264.56
185,Subhaan,Washington,M,Su.Wa@hotmail.com,Givatayim,2020,4,21,50,2245.6,500.0,-1745.6,160.94
145,Taran,Samuels,F,Ta.Samuels@hotmail.com,Herzelia,2020,4,21,53,2536.37,600.0,-1936.37,202.79
62,Janine,Coulson,F,Ja.Coulson@gmail.com,Herzelia,2020,4,20,44,2198.38,500.0,-1698.38,161.59
86,Keir,Ewing,M,Keir.Ewing@walla.co.il,Ramat Hasharon,2020,4,27,64,3026.9,800.0,-2226.9,234.2
169,Emaan,Greenaway,M,Emaan.Greenaway@gmail.com,Herzelia,2020,4,25,55,2437.61,500.0,-1937.61,187.96
47,Joyce,Newton,F,Joyce.Ne@gmail.com,Herzelia,2020,5,18,50,2090.13,500.0,-1590.13,184.36
126,Macey,Almond,M,Macey.Almond@yahoo.com,Tel Aviv,2020,5,35,80,3735.16,1000.0,-2735.16,276.98
68,Aydin,Hirst,M,Aydin.Hirst@hotmail.com,Tel Aviv,2020,5,22,56,2592.75,1000.0,-1592.75,198.02
115,Rami,Sexton,M,Rami.Sexton@hotmail.com,Ramat Gan,2020,5,18,39,1889.93,600.0,-1289.93,137.96
53,Lilly-Ann,Frey,F,Li.Fr@hotmail.com,Tel Aviv,2020,5,21,38,1601.04,1000.0,-601.04,114.1
193,Mira,Kent,M,Mi.Kent@walla.co.il,Tel Aviv,2020,5,18,40,1866.66,500.0,-1366.66,157.13
192,Amrit,Haworth,M,Am.Ha@hotmail.com,Givatayim,2020,5,21,53,2436.13,1000.0,-1436.13,182.45
19,Nico,Hastings,M,Ni.Hastings@walla.co.il,Givatayim,2020,5,22,47,2162.54,1000.0,-1162.54,185.18
176,Amman,Zavala,F,Am.Zavala@gmail.com,Givatayim,2020,5,31,63,2732.3,600.0,-2132.3,217.26
130,Haleemah,Davidson,F,Haleemah.Da@yahoo.com,Tel Aviv,2020,5,27,66,2857.87,1000.0,-1857.87,232.75
84,Simone,Morse,F,Si.Mo@hotmail.com,Givatayim,2020,5,29,66,3102.24,500.0,-2602.24,240.84
191,Kara,Thompson,F,Kara.Thompson@gmail.com,Ramat Gan,2020,5,31,60,2487.92,800.0,-1687.92,175.69
195,Samuel,Huerta,M,Sa.Huerta@gmail.com,Ramat Gan,2020,5,26,52,2179.52,800.0,-1379.52,197.46
77,Claude,Patel,M,Cl.Pa@yahoo.com,Tel Aviv,2020,5,28,79,3564.21,600.0,-2964.21,273.3
133,Liyana,Stanton,F,Li.Stanton@hotmail.com,Ramat Gan,2020,5,32,68,3197.35,800.0,-2397.35,254.31
67,Campbell,Alvarez,M,Campbell.Alvarez@hotmail.com,Givatayim,2020,5,20,48,2108.99,600.0,-1508.99,165.25
2,Landon,Bishop,F,La.Bi@gmail.com,Herzelia,2020,5,16,37,1674.45,500.0,-1174.45,139.14
82,Misha,Ashley,M,Mi.As@hotmail.com,Ramat Hasharon,2020,5,16,37,1726.29,1000.0,-726.29,132.28
69,Griff,Blackwell,M,Griff.Blackwell@walla.co.il,Ramat Hasharon,2020,5,26,64,2658.0,1000.0,-1658.0,210.8
174,Freyja,Molina,F,Fr.Mo@hotmail.com,Tel Aviv,2020,5,21,49,2162.01,600.0,-1562.01,183.57
177,Sydney,Wells,F,Sy.Wells@yahoo.com,Tel Aviv,2020,5,31,79,3613.23,500.0,-3113.23,282.72
7,Asia,Tang,F,Asia.Ta@hotmail.com,Herzelia,2020,5,30,80,3614.65,500.0,-3114.65,317.02
58,Colleen,Steele,F,Co.St@hotmail.com,Tel Aviv,2020,5,26,73,3207.38,800.0,-2407.38,242.97
132,Yousuf,Banks,M,Yousuf.Ba@hotmail.com,Ramat Gan,2020,5,35,79,3421.72,800.0,-2621.72,251.31
162,Christos,Rodriquez,M,Ch.Ro@yahoo.com,Ramat Hasharon,2020,5,22,58,2631.33,800.0,-1831.33,217.81
128,Parker,Drake,M,Parker.Dr@walla.co.il,Ramat Hasharon,2020,5,26,66,3068.25,800.0,-2268.25,237.63
59,Jaydon,Trujillo,M,Jaydon.Tr@walla.co.il,Tel Aviv,2020,5,24,61,3002.52,1000.0,-2002.52,237.84
22,Mikaela,Croft,F,Mi.Croft@gmail.com,Givatayim,2020,5,21,49,2334.82,1000.0,-1334.82,175.68
198,Drew,Begum,M,Drew.Begum@gmail.com,Ramat Hasharon,2020,5,21,47,2226.21,800.0,-1426.21,186.54
196,Juan,Barlow,M,Juan.Ba@yahoo.com,Herzelia,2020,5,28,60,2746.0,500.0,-2246.0,209.14
140,Florrie,Wilson,F,Fl.Wilson@walla.co.il,Tel Aviv,2020,5,26,63,2898.2,600.0,-2298.2,224.01
150,Lilly-Mae,Greer,F,Li.Gr@hotmail.com,Ramat Hasharon,2020,5,21,40,1934.3,800.0,-1134.3,144.96
37,Robert,Mckee,M,Robert.Mckee@gmail.com,Herzelia,2020,5,24,57,2511.47,800.0,-1711.47,185.57
161,Callen,Dodd,M,Ca.Dodd@hotmail.com,Ramat Hasharon,2020,5,20,52,2297.83,500.0,-1797.83,174.56
18,Rohan,Farrell,F,Ro.Fa@yahoo.com,Ramat Hasharon,2020,5,24,54,2381.8,800.0,-1581.8,173.67
78,Whitney,Farrington,M,Whitney.Farrington@yahoo.com,Ramat Hasharon,2020,5,25,56,2598.61,500.0,-2098.61,186.52
100,Patryk,Burgess,M,Patryk.Burgess@yahoo.com,Herzelia,2020,5,22,50,2268.7,600.0,-1668.7,164.57
117,Lillie,Barnard,F,Li.Barnard@hotmail.com,Herzelia,2020,5,35,84,4164.55,500.0,-3664.55,294.8
27,Seth,Calvert,M,Se.Ca@walla.co.il,Ramat Hasharon,2020,5,24,57,2425.34,1000.0,-1425.34,196.03
199,Nial,Meadows,M,Nial.Me@yahoo.com,Givatayim,2020,5,24,47,1933.86,500.0,-1433.86,145.32
143,Aman,Driscoll,M,Am.Dr@hotmail.com,Herzelia,2020,5,21,44,2038.12,800.0,-1238.12,151.92
51,Essa,Hope,M,Essa.Ho@walla.co.il,Herzelia,2020,5,25,51,2227.04,500.0,-1727.04,167.48
142,Atlanta,Cunningham,F,At.Cunningham@hotmail.com,Herzelia,2020,5,22,59,2674.81,600.0,-2074.81,226.05
113,Macie,Lara,F,Ma.La@gmail.com,Ramat Hasharon,2020,5,37,93,4401.43,1000.0,-3401.43,328.88
96,Presley,Yu,F,Pr.Yu@walla.co.il,Ramat Hasharon,2020,5,23,57,2491.96,800.0,-1691.96,183.97
147,Ahsan,Oneil,M,Ah.On@walla.co.il,Herzelia,2020,5,30,72,3308.6,500.0,-2808.6,263.79
153,Kaiya,Robin,M,Ka.Robin@walla.co.il,Givatayim,2020,5,22,50,2435.84,500.0,-1935.84,183.87
48,Kaison,Harvey,M,Kaison.Harvey@yahoo.com,Ramat Gan,2020,5,23,50,2267.82,600.0,-1667.82,189.56
160,Yu,Hudson,F,Yu.Hu@yahoo.com,Tel Aviv,2020,5,30,74,3287.51,800.0,-2487.51,253.5
50,Jayda,Lord,F,Jayda.Lord@walla.co.il,Tel Aviv,2020,5,27,63,3014.52,600.0,-2414.52,229.26
73,Sohaib,Walls,M,Sohaib.Walls@gmail.com,Givatayim,2020,5,34,80,3605.44,600.0,-3005.44,279.13
76,Christina,Blankenship,F,Christina.Bl@walla.co.il,Herzelia,2020,5,22,56,2255.98,500.0,-1755.98,173.98
88,Anayah,Lee,F,Anayah.Lee@hotmail.com,Herzelia,2020,5,23,55,2433.35,1000.0,-1433.35,188.83
144,Willie,Cairns,M,Willie.Ca@hotmail.com,Herzelia,2020,5,25,64,3029.32,600.0,-2429.32,228.62
167,Milan,Brookes,F,Mi.Br@gmail.com,Givatayim,2020,5,26,54,2618.52,500.0,-2118.52,219.83
97,Gabriel,Bannister,M,Ga.Bannister@gmail.com,Tel Aviv,2020,5,18,41,1962.83,800.0,-1162.83,143.65
104,Blake,Dyer,F,Blake.Dy@gmail.com,Ramat Hasharon,2020,5,20,50,2063.71,1000.0,-1063.71,145.47
71,Cecil,Hatfield,M,Ce.Ha@hotmail.com,Ramat Hasharon,2020,5,22,52,2337.4,500.0,-1837.4,173.27
21,Marlon,Day,M,Marlon.Day@gmail.com,Tel Aviv,2020,5,26,66,2918.44,600.0,-2318.44,236.53
31,Kaisha,Watkins,F,Kaisha.Watkins@walla.co.il,Ramat Gan,2020,5,31,69,3257.39,1000.0,-2257.39,258.18
14,Clarke,Ponce,M,Clarke.Ponce@walla.co.il,Ramat Gan,2020,5,24,69,3251.27,600.0,-2651.27,249.23
12,Glyn,Cooper,M,Gl.Co@hotmail.com,Ramat Hasharon,2020,5,29,76,3462.47,500.0,-2962.47,270.94
187,Niyah,Whelan,M,Niyah.Whelan@yahoo.com,Ramat Hasharon,2020,5,27,56,2614.26,1000.0,-1614.26,183.88
94,Sayed,Irvine,M,Sayed.Ir@yahoo.com,Herzelia,2020,5,32,70,3264.84,600.0,-2664.84,242.44
138,Jiya,Raymond,F,Ji.Ra@hotmail.com,Givatayim,2020,5,25,62,2899.44,600.0,-2299.44,224.92
183,Elijah,Beech,M,Elijah.Be@hotmail.com,Tel Aviv,2020,5,29,54,2303.77,500.0,-1803.77,190.13
89,Jerry,Smith,F,Jerry.Sm@gmail.com,Givatayim,2020,5,30,72,3484.2,500.0,-2984.2,259.6
